eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
408,2.94E-001,6.60E-001,5.95E-001,7.00E-001,6.13E-001,9.86E-001,2.70E-001,2.70E-001,2.47E-001,1.38E+000,1.46E+001,-7.76E+000,51.6073,110.877,832.662
409,6.96E-001,9.26E-003,2.40E-002,5.29E-001,3.86E-001,2.70E-001,2.55E-001,3.77E-001,2.32E-001,7.28E+000,2.10E+001,3.98E+000,43.932,28.1745,317.712
410,3.73E-001,6.09E-001,6.28E-001,8.91E-001,7.52E-001,6.32E-001,2.64E-001,3.87E-001,1.30E-001,4.52E+000,2.47E+001,-9.50E+000,48.6223,179.879,832.9
411,7.06E-001,2.49E-001,4.37E-001,5.87E-001,7.57E-001,4.31E-001,2.78E-001,3.17E-001,2.72E-001,6.79E+000,5.44E+000,-3.77E-002,48.7776,62.4156,627.622
412,4.57E-001,4.56E-001,1.30E-001,5.45E-001,2.57E-001,1.43E-001,3.35E-001,3.74E-001,2.12E-001,2.47E+000,1.63E+001,-3.22E+000,51.3896,69.2103,631.647
413,1.17E-001,1.87E-001,7.66E-001,1.77E-001,6.25E-001,7.48E-001,2.51E-001,3.66E-001,2.77E-001,5.86E+000,1.66E+001,2.14E+000,46.6144,97.04,400.643
414,2.00E-001,2.19E-001,7.70E-001,9.10E-001,4.71E-001,5.32E-001,2.70E-001,3.41E-001,1.75E-001,9.84E+000,4.59E+000,-6.12E+000,44.1082,50.3261,416.562
415,6.17E-001,7.76E-001,5.01E-001,4.36E-001,6.16E-001,7.21E-001,2.86E-001,2.84E-001,1.44E-001,3.91E+000,2.44E+001,-2.21E+000,55.1884,213.034,990.882
416,2.12E-001,6.32E-001,2.41E-001,6.65E-001,2.55E-003,2.29E-001,3.82E-001,2.57E-001,1.38E-001,7.96E+000,6.97E+000,-2.06E+000,53.0734,87.044,668.469
417,3.82E-001,3.78E-001,7.82E-001,8.31E-001,8.12E-001,1.92E-001,2.84E-001,3.08E-001,3.33E-001,1.04E+000,8.33E+000,-1.58E+000,55.6185,57.0774,748.789
418,2.61E-001,2.82E-001,7.61E-001,7.90E-002,8.09E-001,8.41E-001,2.53E-001,2.88E-001,3.25E-001,5.45E-001,2.12E+001,-6.77E+000,47.2186,132.203,540.356
419,3.91E-001,7.63E-001,1.22E-001,4.61E-001,4.73E-001,7.86E-001,2.07E-001,3.66E-001,3.39E-001,8.41E-001,1.36E+001,-8.30E+000,47.7224,57.9422,684.124
420,7.16E-002,3.96E-001,7.83E-001,5.12E-001,1.11E-002,3.79E-001,3.72E-001,3.28E-001,3.96E-001,8.89E+000,1.05E+000,-2.08E+000,64.6535,38.0142,582.124
421,5.26E-001,6.71E-001,9.15E-002,8.98E-001,3.67E-001,6.82E-001,3.70E-001,3.86E-001,1.80E-001,4.87E+000,8.09E+000,-1.07E+001,62.0046,89.9626,962.071
422,2.92E-001,3.47E-001,3.23E-002,8.38E-001,7.40E-001,4.72E-001,3.06E-001,3.84E-001,3.29E-001,9.17E+000,2.77E+001,-1.38E+001,45.2257,134.444,520.981
423,1.85E-001,7.48E-001,7.07E-001,4.02E-001,8.52E-002,2.05E-001,3.83E-001,3.39E-001,2.20E-001,8.89E+000,3.75E+001,-3.93E+000,64.6044,325.424,778.569
424,2.07E-001,2.00E-001,2.47E-001,5.86E-001,8.36E-001,4.32E-001,3.09E-001,3.88E-001,1.01E-001,3.38E+000,3.85E+000,3.21E+000,41.5895,17.1558,346.518
425,2.01E-001,2.28E-001,6.97E-001,5.95E-001,2.30E-002,2.78E-001,3.70E-001,3.04E-001,2.80E-001,4.71E+000,2.40E+000,9.38E-001,51.5368,23.8594,421.554
426,9.52E-002,7.58E-002,4.82E-001,1.88E-001,6.37E-001,7.23E-001,2.95E-001,2.63E-001,3.28E-001,7.33E+000,2.17E+001,-2.42E+000,42.9111,77.0774,237.323
427,1.11E-001,3.01E-001,3.29E-001,3.75E-001,2.01E-001,6.99E-001,3.65E-001,3.69E-001,1.95E-001,6.09E+000,2.81E+001,-8.78E+000,48.0203,114.763,385.305
428,5.40E-001,7.36E-001,1.03E-001,8.81E-001,3.72E-001,8.91E-001,2.02E-001,2.72E-001,1.78E-001,6.71E+000,1.27E+001,-8.96E+000,43.2205,93.9175,659.717
429,2.60E-001,7.41E-002,5.46E-001,1.72E-001,3.19E-001,9.11E-001,2.85E-001,3.58E-001,3.18E-001,4.89E+000,2.26E+001,-9.92E+000,44.0533,79.075,297.603
430,3.28E-001,2.15E-001,5.22E-001,1.46E-002,8.85E-001,7.66E-001,2.58E-001,3.87E-001,2.32E-001,4.32E+000,2.94E+001,-1.44E+001,40.8121,111.946,396.947
431,5.77E-001,2.70E-001,2.94E-001,5.98E-001,9.11E-001,4.55E-001,3.52E-001,2.82E-001,3.46E-001,2.04E-001,1.91E+001,-1.18E+001,48.7658,65.9843,603.685
432,5.54E-001,4.39E-001,3.24E-001,7.34E-001,2.73E-001,7.22E-001,2.62E-001,3.79E-001,2.83E-001,1.76E+000,3.41E+001,2.04E+000,46.718,130.187,639.846
433,1.08E-001,4.62E-001,3.47E-001,1.52E-001,1.72E-001,1.47E-001,2.02E-001,2.60E-001,2.65E-001,9.98E+000,3.65E+001,1.07E+000,37.0814,137.152,310.148
434,6.23E-001,1.61E-001,4.98E-001,1.46E-001,3.98E-002,2.40E-001,3.85E-001,2.61E-001,1.21E-001,3.50E+000,3.66E+001,2.62E+000,41.8649,73.0822,331.661
435,1.66E-001,3.32E-001,4.65E-001,3.95E-001,4.09E-001,2.08E-001,2.25E-001,2.79E-001,3.57E-001,7.71E+000,1.45E+001,-1.00E+001,41.325,74.7046,387.255
436,7.70E-001,2.58E-001,2.75E-001,8.72E-001,6.20E-001,6.70E-001,3.65E-001,3.53E-001,1.65E-001,2.87E+000,2.00E+001,-1.48E+000,51.8487,79.5601,725.651
437,2.02E-001,4.92E-001,5.97E-001,7.11E-002,7.91E-001,1.06E-001,3.02E-001,2.72E-001,1.26E-001,9.87E+000,9.29E+000,1.83E+000,45.0166,110.837,659.974
438,3.50E-001,7.57E-001,9.80E-003,6.21E-001,7.98E-001,3.34E-001,2.41E-001,3.06E-001,2.75E-001,3.67E-001,3.38E+000,-5.66E-001,50.4544,16.487,819.357
439,6.00E-002,1.22E-001,4.08E-002,2.10E-001,6.59E-002,2.20E-002,2.35E-001,3.29E-001,1.79E-001,5.44E+000,3.65E+001,4.64E+000,35.2651,31.9606,102.092
440,4.83E-001,7.77E-001,5.86E-001,5.03E-001,3.77E-001,3.20E-001,2.79E-001,3.00E-001,1.32E-001,5.90E+000,3.91E+001,-2.25E+000,51.8865,275.824,800.429
441,1.53E-003,4.89E-001,6.84E-001,8.82E-001,8.62E-001,3.52E-001,3.90E-001,2.69E-001,2.67E-001,2.28E+000,1.36E+001,-1.33E+001,57.5155,114.795,788.498
442,2.46E-001,5.32E-001,3.43E-001,7.57E-001,4.68E-002,1.55E-001,2.12E-001,2.19E-001,1.70E-001,7.41E+000,2.74E+001,-7.55E+000,37.1168,111.171,394.383
443,6.81E-001,6.74E-001,6.09E-001,7.64E-001,5.53E-001,7.42E-001,3.07E-001,2.69E-001,1.85E-001,3.97E+000,1.87E+001,-8.36E+000,56.5037,171.523,1018.32
444,6.38E-002,6.85E-001,3.90E-001,6.82E-001,2.97E-001,1.73E-001,3.85E-001,2.28E-001,3.11E-001,3.44E+000,1.42E+001,-7.05E+000,61.6534,120.476,786.16
445,6.11E-002,7.15E-001,4.55E-002,8.71E-001,3.44E-001,1.99E-001,3.72E-001,3.28E-001,3.50E-001,6.54E+000,3.16E+001,-4.00E+000,59.7837,233.841,739.737
446,1.45E-002,1.82E-003,6.26E-001,5.79E-002,5.87E-001,3.31E-001,2.82E-001,3.55E-001,2.15E-001,9.16E+000,2.07E+001,-7.50E+000,41.4842,45.2561,118.466
447,3.13E-001,6.35E-001,1.77E-001,1.92E-001,5.89E-001,3.65E-001,2.27E-001,3.90E-001,3.04E-001,9.53E+000,6.16E+000,3.66E+000,47.995,92.8032,661.393
448,1.43E-001,1.83E-001,6.66E-001,3.85E-001,7.47E-001,2.88E-001,2.42E-001,2.72E-001,1.40E-001,9.07E+000,2.51E+001,4.00E+000,36.0581,89.6487,277.719
449,2.41E-001,3.07E-002,4.80E-001,7.97E-001,6.89E-001,1.40E-001,2.57E-001,3.54E-001,2.37E-001,3.13E+000,4.35E-001,-1.26E+001,40.509,1.87019,228.003
450,4.47E-001,2.54E-001,2.63E-001,8.75E-001,7.96E-001,1.19E-002,3.04E-001,2.20E-001,2.42E-001,2.00E-003,1.04E+001,-7.37E+000,43.4328,26.5205,463.361
451,4.62E-001,7.39E-001,3.79E-002,2.60E-001,6.61E-001,4.37E-001,2.82E-001,3.70E-001,3.73E-001,5.79E+000,5.18E+000,-1.11E+001,55.9861,76.2369,887.043
452,5.20E-001,2.63E-001,7.35E-001,4.22E-001,5.94E-001,5.12E-001,2.38E-001,3.69E-001,2.95E-001,8.41E+000,7.97E+000,-1.40E+001,47.1575,80.6262,609.782
453,7.45E-001,2.20E-001,4.39E-001,1.47E-001,5.77E-002,3.64E-001,3.25E-001,2.17E-001,2.68E-001,8.01E+000,3.13E-001,-1.31E+001,45.6447,32.2445,425.134
454,5.65E-002,2.35E-001,7.85E-001,4.08E-001,6.22E-001,3.68E-001,2.20E-001,3.09E-001,3.09E-001,3.69E+000,3.72E+001,-1.03E+001,39.8333,147.308,289.654
455,4.18E-001,3.76E-001,5.37E-001,3.06E-001,1.04E-001,4.04E-002,2.11E-001,3.32E-001,2.22E-001,7.94E+000,2.96E+001,-1.31E+001,38.723,112.216,405.66
456,2.75E-001,2.73E-001,4.29E-002,4.46E-001,9.61E-001,4.86E-001,2.24E-001,3.18E-001,1.69E-001,9.44E+000,9.82E+000,-5.50E+000,37.3092,51.3785,324.92
457,2.79E-001,5.82E-001,4.50E-001,2.46E-002,7.83E-001,3.11E-001,3.61E-001,2.64E-001,1.13E-001,2.07E+000,1.06E+000,-1.01E+001,54.0634,19.1763,848.069
458,4.71E-001,2.39E-001,6.31E-001,7.45E-001,4.65E-001,5.10E-001,3.93E-001,2.26E-001,3.96E-001,6.88E+000,1.38E+001,2.17E+000,54.5332,112.328,600.497
459,5.98E-001,7.45E-001,3.85E-001,9.81E-001,6.30E-001,2.40E-001,2.75E-001,2.79E-001,2.17E-001,1.91E+000,3.63E+001,-2.97E+000,51.1155,238.484,888.479
460,7.39E-001,5.00E-002,5.04E-001,1.38E-001,4.97E-001,3.24E-001,2.99E-001,3.61E-001,3.43E-001,1.50E-001,2.90E+001,-5.16E+000,47.1576,55.4359,390.86
461,4.65E-001,3.41E-001,1.71E-001,2.18E-001,6.25E-001,4.15E-001,3.18E-001,2.91E-001,1.69E-001,1.60E+000,2.05E+001,-4.96E+000,44.1435,74.3678,532.202
462,7.25E-001,3.15E-001,5.28E-001,3.04E-001,4.08E-001,5.50E-001,2.15E-001,2.68E-001,2.77E-001,4.81E+000,2.69E+001,-1.04E+001,40.7085,115.307,511.284
463,6.51E-001,7.41E-001,1.21E-001,1.11E-001,7.78E-001,4.40E-001,2.03E-001,2.51E-001,2.88E-001,1.52E-001,2.20E+001,-9.87E-001,45.3275,105.448,732.648
464,5.60E-001,4.35E-002,8.89E-002,5.37E-002,6.86E-001,9.07E-001,3.69E-001,3.53E-001,3.67E-001,5.44E+000,8.89E+000,-1.29E+001,49.7399,19.8063,268.778
465,6.69E-001,3.28E-001,5.03E-001,4.03E-001,1.03E-001,1.42E-001,3.82E-001,2.74E-001,1.47E-001,1.23E+000,3.60E+001,-3.95E-001,46.3305,112.886,535.863
466,3.30E-002,3.16E-001,7.52E-001,8.21E-001,7.92E-001,3.21E-001,2.58E-001,2.65E-001,3.11E-001,1.00E+000,2.86E+001,-8.01E+000,44.5914,148.574,441.247
467,2.14E-002,6.09E-002,5.87E-001,1.67E-001,7.88E-001,8.09E-001,2.10E-001,3.88E-001,1.68E-001,5.21E+000,1.54E+001,-8.72E+000,37.3927,36.5355,166.633
468,1.95E-001,6.14E-001,3.57E-001,4.75E-001,8.03E-001,5.34E-001,2.90E-001,2.01E-001,2.50E-001,6.95E+000,2.80E+001,-9.36E+000,46.8954,222.349,727.027
469,7.01E-001,1.54E-001,1.51E-002,7.77E-001,6.80E-001,2.66E-001,3.62E-001,2.37E-001,4.00E-001,7.84E+000,1.13E+001,-1.25E+001,47.8,56.1016,429.055
470,6.41E-001,5.41E-001,2.84E-002,1.54E-001,1.52E-001,9.65E-001,2.66E-001,2.04E-001,1.76E-001,7.56E+000,1.21E+001,4.17E+000,42.7648,80.7226,515.592
471,6.33E-003,1.30E-002,4.82E-001,2.38E-001,1.90E-001,1.75E-001,2.40E-001,3.75E-001,1.33E-001,3.41E+000,3.93E+000,2.92E+000,38.154,2.44298,63.9744
472,4.90E-001,4.97E-001,3.22E-001,6.53E-001,2.27E-001,9.23E-001,2.57E-001,3.60E-001,1.02E-001,6.08E+000,1.85E+001,9.83E-002,43.1494,99.8367,600.726
473,5.87E-001,5.49E-001,1.10E-001,2.15E-001,7.15E-001,6.09E-001,3.55E-001,3.30E-001,1.61E-001,1.28E+000,1.64E+001,4.26E+000,54.2728,100.989,879.78
474,7.45E-002,5.55E-001,6.16E-001,1.81E-001,6.71E-001,9.54E-001,2.75E-001,2.59E-001,1.35E-001,3.26E+000,5.01E+000,3.62E+000,46.1625,47.0376,645.74
475,7.13E-001,5.11E-001,4.15E-002,5.82E-001,8.12E-002,8.34E-001,3.15E-001,3.64E-001,2.02E-001,8.73E-001,2.96E+001,4.79E-001,51.3737,89.8213,710.03
476,1.81E-001,2.78E-001,3.68E-001,3.22E-001,3.89E-001,8.13E-001,2.64E-001,2.56E-001,2.46E-001,4.92E-001,1.19E+001,-1.19E+001,41.0024,37.5243,351.369
477,1.19E-001,7.69E-002,2.29E-001,7.51E-001,7.58E-001,7.34E-001,3.31E-001,3.09E-001,2.90E-001,9.44E+000,3.42E+000,-3.72E+000,45.0919,22.2721,212.868
478,5.46E-001,4.23E-001,1.11E-001,1.05E-001,9.41E-001,7.94E-001,2.98E-001,3.94E-001,2.32E-001,6.41E+000,2.12E+001,-6.96E+000,47.3711,122.617,646.46
479,3.72E-001,4.56E-001,5.23E-002,8.44E-001,7.82E-001,3.11E-001,3.34E-001,2.15E-001,1.86E-001,3.09E-001,1.74E+000,-2.64E+000,47.9266,7.6944,685.25
480,6.34E-001,8.70E-002,3.39E-001,3.54E-001,2.17E-001,9.70E-002,3.46E-001,2.78E-001,2.97E-001,2.53E-001,3.22E+001,4.89E+000,44.2891,43.5013,318.328
481,2.29E-001,5.02E-001,4.89E-001,2.20E-001,1.18E-001,5.34E-001,3.84E-001,2.61E-001,3.53E-001,8.28E+000,2.86E+001,-1.07E+001,53.4702,213.087,632.724
482,4.91E-001,9.63E-002,7.97E-001,9.62E-001,2.96E-001,3.46E-002,3.55E-001,2.72E-001,2.89E-001,4.43E+000,3.29E+000,1.95E+000,50.7243,26.108,408.425
483,2.50E-001,5.74E-001,6.57E-001,5.94E-001,2.47E-001,8.60E-001,2.25E-001,3.80E-001,2.38E-001,2.84E+000,3.68E+001,-5.61E+000,44.2429,191.773,544.424
484,7.29E-001,7.23E-001,3.32E-001,6.64E-001,4.82E-001,1.20E-001,3.29E-001,3.47E-001,3.57E-001,5.84E-001,3.29E+001,2.10E+000,64.6242,216.538,1059.79
485,7.83E-001,4.23E-001,4.14E-001,9.90E-001,7.20E-001,2.24E-001,2.40E-001,3.55E-001,3.65E-001,5.19E+000,1.95E+001,-7.43E+000,49.0891,122.384,772.056
486,4.53E-001,4.09E-001,3.61E-001,8.87E-001,6.94E-001,7.36E-001,2.46E-001,2.57E-001,2.79E-001,7.18E+000,8.25E+000,2.72E+000,44.6359,81.0325,623.062
487,5.49E-001,7.31E-001,3.76E-001,2.05E-001,3.37E-001,5.10E-001,3.44E-001,2.67E-001,1.80E-001,9.90E+000,1.56E+001,-8.26E+000,58.7835,192.711,908.007
488,3.80E-001,5.69E-001,3.36E-001,3.92E-001,3.54E-001,4.98E-001,2.31E-001,2.84E-001,3.85E-001,1.97E+000,1.84E+001,9.07E-001,46.4498,99.2918,595.263
489,3.65E-001,9.18E-002,6.81E-001,4.35E-001,6.78E-001,5.87E-001,3.94E-001,2.98E-001,2.91E-001,7.87E+000,2.72E+001,-1.03E+001,48.3772,129.222,404.773
490,6.97E-001,5.25E-001,6.68E-001,4.66E-001,9.72E-002,9.96E-001,3.02E-001,3.08E-001,1.56E-001,1.15E+000,8.54E-001,-2.88E+000,52.3548,6.03829,746.427
491,2.53E-001,6.35E-001,4.81E-002,3.86E-001,8.97E-001,9.10E-001,2.80E-001,3.58E-001,3.82E-001,3.72E+000,4.05E+000,-3.07E+000,52.6382,44.3292,746.981
492,6.20E-001,4.19E-001,7.32E-001,5.39E-001,9.26E-001,2.42E-001,2.27E-001,2.53E-001,3.07E-001,5.42E+000,2.30E+001,-1.01E+001,44.8356,148.298,655.959
493,6.73E-001,1.10E-001,1.64E-001,6.10E-002,1.00E+000,3.70E-001,2.40E-001,2.79E-001,1.05E-001,9.86E+000,6.48E-001,-1.10E+001,37.9008,36.4522,274.788
494,6.95E-002,6.49E-001,7.92E-001,6.37E-001,4.58E-001,8.46E-001,3.35E-001,2.22E-001,1.29E-001,3.02E+000,1.66E+001,3.01E+000,52.6413,143.486,771.332
495,3.90E-001,2.21E-001,4.42E-001,8.10E-001,5.02E-001,7.70E-001,2.95E-001,2.71E-001,3.99E-001,4.14E+000,3.04E+000,-2.48E+000,49.262,28.9759,512.353
496,1.24E-001,9.84E-002,7.96E-001,9.13E-001,1.44E-001,7.01E-001,2.63E-001,2.07E-001,3.68E-001,4.47E+000,1.90E+001,-9.83E+000,46.2738,103.076,340.526
497,7.86E-001,7.90E-001,2.59E-001,2.25E-001,6.67E-002,6.79E-001,2.38E-001,3.87E-001,2.91E-001,7.97E+000,2.54E+001,7.66E-001,57.1706,190.574,819.433
498,4.32E-001,3.73E-001,5.76E-001,5.90E-001,2.91E-001,5.73E-001,3.97E-001,2.87E-001,2.96E-001,3.28E+000,2.13E+001,-6.68E+000,54.4124,138.156,681.335
499,1.39E-001,7.30E-001,5.33E-001,4.68E-001,3.57E-001,2.34E-001,3.62E-001,2.19E-001,1.01E-001,2.04E+000,9.63E-001,-2.78E+000,57.8234,20.3173,813.065
500,2.73E-002,5.11E-001,7.27E-001,1.18E-004,3.19E-001,8.82E-001,2.53E-001,2.81E-001,2.76E-001,4.62E+000,1.38E+001,-5.88E+000,49.3535,106.909,572.303
501,3.81E-001,6.63E-002,1.30E-001,8.44E-001,3.96E-001,5.27E-001,3.91E-001,2.23E-001,2.76E-001,2.81E-002,2.50E+001,2.42E+000,43.1333,24.2021,221.754
502,7.27E-001,4.48E-002,5.99E-002,1.08E-001,7.87E-001,2.61E-001,3.12E-001,3.45E-001,3.28E-001,9.10E+000,2.71E+001,-1.11E+001,45.7522,50.2743,303.7
503,6.90E-001,4.38E-001,9.88E-002,5.76E-001,1.44E-001,5.42E-001,2.22E-001,3.22E-001,2.66E-001,6.47E+000,2.24E+001,-6.16E+000,43.5984,87.3459,546.799
504,2.86E-001,4.57E-001,7.58E-001,2.87E-001,2.14E-001,6.46E-002,2.59E-001,3.96E-001,1.82E-001,7.19E-001,2.04E+001,-1.27E+001,45.2853,83.7723,517.052
505,2.62E-001,2.23E-001,6.52E-001,6.94E-001,5.85E-001,6.42E-001,3.81E-001,2.81E-001,2.27E-001,4.54E+000,3.96E+001,-1.40E+001,45.9127,181.313,454.068
506,6.28E-001,1.58E-001,6.04E-001,1.32E-001,6.53E-001,3.39E-001,2.60E-001,3.11E-001,2.11E-001,4.49E+000,2.54E+001,4.09E+000,42.1177,87.8946,414.681
507,3.16E-003,5.18E-001,4.16E-001,7.10E-001,1.42E-001,2.93E-001,3.64E-001,2.03E-001,3.59E-001,8.34E+000,2.90E+000,-7.61E+000,53.3387,49.1066,553.652
508,5.56E-001,1.10E-001,6.55E-001,7.92E-001,6.83E-001,7.10E-001,3.98E-001,2.30E-001,2.61E-001,9.02E+000,2.92E+001,-3.75E+000,46.5194,150.166,463.732
509,1.18E-001,7.53E-001,5.39E-001,3.84E-001,7.06E-001,9.69E-001,3.34E-001,2.50E-001,2.17E-001,9.51E+000,1.62E+001,-2.37E+000,59.1581,225.438,984.986
510,4.11E-001,5.85E-001,4.60E-001,1.96E-001,3.07E-004,9.36E-001,3.50E-001,2.00E-001,3.61E-001,6.73E+000,3.95E+001,-8.17E+000,50.3243,255.622,613.689
511,1.95E-001,2.06E-001,4.07E-001,7.67E-001,6.17E-001,1.90E-001,2.04E-001,2.95E-001,3.08E-001,3.76E+000,2.80E+001,4.72E-001,37.6615,79.7033,294.418
512,5.84E-001,2.41E-001,3.00E-002,9.45E-001,2.42E-001,9.56E-001,2.66E-001,3.70E-001,1.66E-001,1.36E+000,1.77E+001,4.67E+000,43.4165,23.3057,454.449
513,6.57E-001,2.50E-001,5.41E-001,8.69E-001,1.15E-001,6.76E-001,3.49E-001,2.08E-001,1.38E-001,8.96E-001,4.76E+000,4.39E+000,44.4931,17.6773,488.962
514,5.93E-001,3.55E-001,4.70E-001,4.44E-001,3.35E-002,9.08E-001,2.35E-001,3.95E-001,3.38E-001,2.93E+000,3.37E+001,-4.88E+000,45.5083,126.596,543.66
515,2.51E-001,3.97E-001,6.50E-003,6.19E-001,7.28E-001,3.00E-001,2.65E-001,3.34E-001,3.36E-001,6.18E+000,2.52E+001,4.09E-001,43.6711,108.917,488.946
516,2.08E-001,1.50E-001,6.16E-001,5.24E-001,8.74E-001,3.29E-001,2.79E-001,2.73E-001,3.16E-001,3.31E+000,3.78E+001,-1.17E+001,40.4222,121.827,304.861
517,6.35E-001,2.38E-001,2.05E-001,2.30E-001,2.79E-001,4.25E-001,3.83E-001,3.44E-001,3.93E-001,5.71E+000,3.97E+001,-6.65E+000,50.7271,128.649,487.61
518,5.19E-001,1.54E-001,2.84E-001,7.95E-001,2.19E-001,5.54E-001,2.49E-001,3.67E-001,2.19E-001,4.58E+000,1.95E+000,1.14E+000,44.093,21.8896,417.453
519,1.68E-001,4.83E-001,2.14E-001,5.69E-002,8.13E-001,1.09E-001,3.47E-001,2.39E-001,1.09E-001,7.32E+000,1.72E+001,-2.05E+000,45.7603,137.191,657.77
520,1.55E-001,2.09E-001,6.10E-001,3.00E-001,5.44E-001,5.97E-001,3.80E-001,3.32E-001,3.70E-001,5.29E+000,2.91E+001,-5.56E+000,51.5758,158.525,445.187
521,5.27E-001,1.61E-002,5.12E-002,9.22E-001,3.76E-001,6.84E-001,2.15E-001,3.76E-001,2.28E-001,8.55E+000,3.39E+001,-9.55E+000,38.2839,29.4698,267.448
522,4.19E-001,7.30E-002,7.84E-001,2.91E-001,7.12E-001,4.53E-001,2.84E-001,3.62E-001,2.21E-001,5.39E+000,1.83E+001,-8.03E+000,44.77,72.8518,378.796
523,7.31E-001,2.84E-002,4.92E-001,9.63E-001,1.15E-002,7.96E-001,3.31E-001,2.80E-001,3.83E-001,7.65E-001,2.65E+001,-7.27E+000,47.7154,74.4728,432.441
524,2.48E-001,3.03E-001,3.06E-001,4.40E-001,8.37E-001,4.36E-001,2.81E-001,2.08E-001,1.62E-001,9.46E+000,1.29E+001,4.29E+000,38.4028,82.9632,426.206
525,5.69E-001,5.04E-001,4.98E-001,3.33E-002,1.92E-001,8.74E-002,2.11E-001,3.59E-001,3.93E-001,2.92E+000,3.99E+001,-7.89E+000,43.415,139.427,490.872
526,3.28E-001,5.16E-001,1.13E-001,8.82E-002,8.41E-001,5.03E-001,3.79E-001,3.56E-001,2.36E-001,4.25E+000,2.96E+000,1.34E+000,55.8308,48.4578,822.648
527,4.55E-001,1.01E-001,7.42E-001,7.98E-001,7.23E-001,9.57E-001,3.63E-001,3.70E-001,2.89E-001,8.48E+000,2.36E+001,1.02E+000,50.0811,139.777,528.452
528,4.49E-001,4.34E-001,2.95E-001,4.59E-001,8.06E-001,9.99E-002,2.10E-001,2.99E-001,2.29E-001,7.14E+000,3.40E+001,-4.39E-001,38.7187,153.102,520.732
529,3.37E-001,6.77E-001,7.55E-001,1.90E-001,5.91E-001,8.90E-001,2.97E-001,2.05E-001,1.45E-001,6.56E+000,1.20E+001,-1.55E+000,51.0579,138.997,849.273
530,7.54E-002,4.70E-001,7.47E-001,6.61E-001,8.38E-001,1.14E-001,3.86E-001,2.66E-001,1.31E-001,3.78E+000,2.22E+001,-3.31E+000,50.3645,167.371,718.999
531,4.16E-001,4.21E-001,2.03E-001,9.34E-001,3.03E-001,2.67E-001,3.80E-001,2.34E-001,2.18E-001,5.45E+000,2.83E+001,2.21E+000,46.6562,144.328,576.133
532,6.46E-001,5.68E-001,5.50E-001,5.59E-001,1.93E-001,3.90E-001,2.78E-001,3.24E-001,1.06E-001,3.09E+000,3.78E+000,-3.91E+000,49.5479,34.4224,727.151
533,2.96E-002,1.57E-001,3.43E-001,6.27E-001,3.58E-001,8.23E-001,2.73E-001,3.56E-001,2.65E-001,8.36E-001,4.88E+000,4.41E+000,43.9842,11,225.423
534,7.64E-001,1.52E-001,5.82E-001,2.48E-001,4.52E-001,3.35E-002,2.38E-001,3.64E-001,2.36E-001,7.74E+000,3.05E+001,-1.13E+000,44.1146,102.518,455.995
535,6.42E-001,1.89E-001,2.09E-001,1.29E-001,5.27E-002,3.67E-001,2.26E-001,3.47E-001,1.54E-001,7.81E+000,2.97E+001,-1.27E+001,38.3706,62.3286,332.955
536,5.12E-001,1.99E-001,6.01E-001,8.77E-001,6.49E-002,8.18E-001,3.13E-001,3.21E-001,2.48E-001,8.06E-001,7.53E-001,3.14E+000,50.4692,2.61433,526.099
537,4.43E-001,6.67E-001,7.16E-001,2.39E-001,9.76E-001,4.74E-001,2.70E-001,2.80E-001,3.66E-001,2.45E+000,2.03E-001,-5.10E+000,57.8869,16.5099,913.368
538,6.96E-001,6.15E-001,5.60E-001,8.22E-001,4.90E-001,8.44E-001,3.67E-001,2.52E-001,2.98E-001,7.11E+000,2.80E+000,3.08E+000,62.8972,96.5755,1083.92
539,4.13E-001,2.96E-001,2.52E-001,2.93E-001,6.23E-001,9.02E-001,3.59E-001,3.06E-001,1.80E-001,4.69E+000,2.35E+001,-5.55E+000,45.8077,109.204,532.918
540,5.43E-002,5.50E-001,2.99E-001,1.10E-001,1.47E-001,5.43E-001,3.41E-001,3.97E-001,1.89E-001,5.33E+000,2.61E+001,-9.53E-001,50.4409,148.902,532.246
541,4.81E-001,7.16E-001,2.35E-001,5.31E-001,4.68E-001,8.36E-001,3.79E-001,3.85E-001,1.68E-001,2.37E+000,7.85E+000,-1.39E+001,65.1759,70.6503,1063.1
542,3.22E-001,2.62E-001,4.45E-001,4.48E-001,8.50E-001,1.89E-001,3.27E-001,3.59E-001,3.20E-001,2.68E+000,3.30E+001,-1.08E+000,46.917,137.179,495.536
543,5.67E-001,3.92E-001,1.44E-001,2.78E-001,6.39E-001,8.04E-001,3.48E-001,3.91E-001,1.20E-001,9.38E+000,5.70E+000,-1.21E+001,50.4204,92.3443,693.547
544,3.00E-001,3.62E-001,3.99E-001,4.51E-001,6.04E-001,7.99E-001,3.44E-001,3.13E-001,2.29E-001,3.56E+000,3.56E+001,1.70E+000,46.6848,182.267,555.076
545,3.94E-001,3.69E-001,1.75E-001,4.52E-002,4.71E-001,5.29E-001,2.12E-001,2.88E-001,2.37E-001,8.59E+000,6.30E+000,-6.02E+000,39.5822,51.5574,405.335
546,4.74E-001,4.28E-001,1.71E-001,5.67E-001,3.68E-001,5.70E-001,3.98E-001,3.42E-001,2.58E-001,6.17E+000,2.69E+001,-6.41E+000,52.6669,160.066,696.646
